,sofifa_id,club_15,overall_15,passing_15,defending_15,pace_15,shooting_15,physic_15,club_16,overall_16,passing_16,defending_16,pace_16,shooting_16,physic_16,club_17,overall_17,passing_17,defending_17,pace_17,shooting_17,physic_17,club_18,overall_18,passing_18,defending_18,pace_18,shooting_18,physic_18,club_19,overall_19,passing_19,defending_19,pace_19,shooting_19,physic_19,club_20,overall_20,passing_20,defending_20,pace_20,shooting_20,physic_20
2049,229117,0,0.0,0.0,0.0,0.0,0.0,0.0,Angers SCO,62.0,62.0,27.0,71.0,52.0,43.0,Angers SCO,63.0,62.0,27.0,71.0,52.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2050,223978,0,0.0,0.0,0.0,0.0,0.0,0.0,Manchester City,61.0,57.0,31.0,69.0,55.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2051,225024,0,0.0,0.0,0.0,0.0,0.0,0.0,Everton,61.0,50.0,62.0,71.0,42.0,69.0,Everton,65.0,52.0,65.0,80.0,42.0,69.0,Everton,67.0,54.0,66.0,76.0,42.0,71.0,Everton,76.0,63.0,76.0,70.0,42.0,73.0,Everton,75.0,66.0,76.0,70.0,42.0,71.0
2052,229991,0,0.0,0.0,0.0,0.0,0.0,0.0,Valencia CF,61.0,66.0,36.0,65.0,50.0,37.0,Valencia CF,70.0,70.0,32.0,61.0,57.0,35.0,Valencia CF,70.0,70.0,32.0,65.0,57.0,38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2053,230876,0,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,61.0,38.0,62.0,61.0,35.0,60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,62.0,57.0,54.0,55.0,49.0,66.0,Bournemouth,61.0,57.0,54.0,52.0,49.0,63.0,Bournemouth,60.0,56.0,57.0,63.0,49.0,64.0
2054,224763,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,61.0,60.0,56.0,56.0,43.0,64.0,Arsenal,61.0,60.0,56.0,55.0,43.0,64.0,Arsenal,62.0,59.0,59.0,50.0,43.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2055,223143,0,0.0,0.0,0.0,0.0,0.0,0.0,SV Werder Bremen,61.0,45.0,58.0,76.0,31.0,71.0,SV Werder Bremen,64.0,47.0,59.0,77.0,31.0,71.0,SV Werder Bremen,67.0,53.0,62.0,74.0,31.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2056,229984,0,0.0,0.0,0.0,0.0,0.0,0.0,Leicester City,61.0,47.0,63.0,80.0,32.0,59.0,Leicester City,68.0,63.0,65.0,78.0,39.0,60.0,Leicester City,70.0,64.0,66.0,76.0,43.0,69.0,Leicester City,76.0,69.0,74.0,77.0,48.0,70.0,Leicester City,79.0,71.0,76.0,78.0,49.0,75.0
2057,230800,0,0.0,0.0,0.0,0.0,0.0,0.0,Inter,61.0,48.0,21.0,68.0,60.0,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2058,221491,0,0.0,0.0,0.0,0.0,0.0,0.0,Borussia Mönchengladbach,61.0,49.0,61.0,68.0,30.0,67.0,Borussia Mönchengladbach,72.0,55.0,73.0,69.0,34.0,71.0,Borussia Mönchengladbach,74.0,60.0,75.0,70.0,33.0,75.0,Borussia Mönchengladbach,77.0,62.0,78.0,71.0,34.0,75.0,Borussia Mönchengladbach,78.0,62.0,78.0,71.0,34.0,75.0
2059,226268,0,0.0,0.0,0.0,0.0,0.0,0.0,Inter,61.0,51.0,62.0,58.0,32.0,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Inter,66.0,66.0,65.0,62.0,33.0,59.0
2060,223264,0,0.0,0.0,0.0,0.0,0.0,0.0,West Ham United,61.0,42.0,62.0,68.0,31.0,62.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2061,225564,0,0.0,0.0,0.0,0.0,0.0,0.0,Bayer 04 Leverkusen,61.0,56.0,61.0,60.0,44.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Bayer 04 Leverkusen,66.0,58.0,67.0,60.0,48.0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2062,226129,0,0.0,0.0,0.0,0.0,0.0,0.0,Borussia Dortmund,61.0,39.0,63.0,52.0,40.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2063,226267,0,0.0,0.0,0.0,0.0,0.0,0.0,Inter,61.0,54.0,25.0,68.0,58.0,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2064,230015,0,0.0,0.0,0.0,0.0,0.0,0.0,Valencia CF,61.0,39.0,60.0,63.0,32.0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2065,223334,0,0.0,0.0,0.0,0.0,0.0,0.0,TSG 1899 Hoffenheim,61.0,51.0,39.0,56.0,60.0,63.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,TSG 1899 Hoffenheim,69.0,57.0,39.0,78.0,64.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2066,223510,0,0.0,0.0,0.0,0.0,0.0,0.0,OGC Nice,61.0,48.0,22.0,51.0,63.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Girondins de Bordeaux,71.0,51.0,24.0,65.0,71.0,77.0,FC Girondins de Bordeaux,72.0,51.0,24.0,67.0,72.0,77.0,FC Girondins de Bordeaux,72.0,51.0,24.0,71.0,73.0,79.0
2067,224095,0,0.0,0.0,0.0,0.0,0.0,0.0,LOSC Lille,61.0,59.0,50.0,69.0,59.0,62.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2068,209973,0,0.0,0.0,0.0,0.0,0.0,0.0,Angers SCO,61.0,39.0,21.0,69.0,61.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2069,220637,0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla FC,61.0,42.0,62.0,67.0,30.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2070,209304,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Nantes,61.0,46.0,25.0,84.0,46.0,42.0,FC Nantes,69.0,59.0,27.0,85.0,57.0,52.0,FC Nantes,70.0,63.0,30.0,80.0,60.0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2071,225565,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Sociedad,61.0,40.0,61.0,63.0,29.0,67.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2072,228323,0,0.0,0.0,0.0,0.0,0.0,0.0,RCD Espanyol,61.0,40.0,61.0,58.0,30.0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2073,228780,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Sociedad,61.0,58.0,55.0,55.0,43.0,50.0,Real Sociedad,64.0,63.0,57.0,56.0,42.0,55.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2074,210685,0,0.0,0.0,0.0,0.0,0.0,0.0,Udinese,61.0,55.0,18.0,76.0,58.0,60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2075,229701,0,0.0,0.0,0.0,0.0,0.0,0.0,TSG 1899 Hoffenheim,60.0,56.0,23.0,72.0,58.0,47.0,TSG 1899 Hoffenheim,65.0,61.0,46.0,73.0,58.0,53.0,TSG 1899 Hoffenheim,66.0,63.0,46.0,73.0,61.0,56.0,0,0.0,0.0,0.0,0.0,0.0,0.0,TSG 1899 Hoffenheim,66.0,63.0,49.0,70.0,61.0,60.0
2076,228357,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Girondins de Bordeaux,60.0,56.0,43.0,75.0,51.0,59.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2077,228881,0,0.0,0.0,0.0,0.0,0.0,0.0,Milan,60.0,49.0,61.0,58.0,36.0,58.0,Milan,70.0,59.0,68.0,78.0,39.0,71.0,Milan,73.0,65.0,71.0,78.0,41.0,69.0,Milan,77.0,68.0,76.0,79.0,43.0,71.0,Milan,77.0,68.0,76.0,76.0,43.0,69.0
2078,228788,0,0.0,0.0,0.0,0.0,0.0,0.0,Sassuolo,60.0,63.0,49.0,64.0,46.0,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2079,226773,0,0.0,0.0,0.0,0.0,0.0,0.0,RC Celta,60.0,53.0,57.0,69.0,50.0,65.0,RC Celta,66.0,57.0,61.0,64.0,58.0,68.0,Olympique Lyonnais,67.0,58.0,62.0,63.0,60.0,68.0,Olympique Lyonnais,71.0,63.0,63.0,75.0,60.0,70.0,RC Celta,74.0,69.0,64.0,75.0,60.0,72.0
2080,230794,0,0.0,0.0,0.0,0.0,0.0,0.0,Valencia CF,60.0,55.0,24.0,76.0,53.0,48.0,Valencia CF,65.0,65.0,24.0,70.0,53.0,48.0,Valencia CF,70.0,68.0,24.0,71.0,61.0,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2081,225850,0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Saint-Germain,60.0,43.0,64.0,53.0,31.0,52.0,Paris Saint-Germain,73.0,43.0,75.0,72.0,31.0,67.0,Paris Saint-Germain,77.0,51.0,77.0,69.0,35.0,74.0,Paris Saint-Germain,83.0,67.0,82.0,77.0,39.0,83.0,Paris Saint-Germain,82.0,67.0,81.0,75.0,39.0,83.0
2082,215510,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,60.0,50.0,24.0,72.0,60.0,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2083,228824,0,0.0,0.0,0.0,0.0,0.0,0.0,Montpellier HSC,60.0,54.0,60.0,64.0,52.0,51.0,Montpellier HSC,62.0,61.0,61.0,66.0,60.0,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2084,226727,0,0.0,0.0,0.0,0.0,0.0,0.0,RC Celta,60.0,48.0,56.0,76.0,35.0,53.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2085,221346,0,0.0,0.0,0.0,0.0,0.0,0.0,West Ham United,60.0,53.0,25.0,72.0,45.0,47.0,0,0.0,0.0,0.0,0.0,0.0,0.0,West Ham United,64.0,58.0,26.0,74.0,52.0,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2086,228516,0,0.0,0.0,0.0,0.0,0.0,0.0,Sampdoria,60.0,61.0,48.0,55.0,52.0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Sampdoria,69.0,65.0,57.0,70.0,57.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2087,209631,0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Saint-Germain,60.0,56.0,60.0,67.0,47.0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2088,220497,0,0.0,0.0,0.0,0.0,0.0,0.0,Torino,60.0,37.0,66.0,55.0,32.0,55.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2089,224030,0,0.0,0.0,0.0,0.0,0.0,0.0,Olympique de Marseille,59.0,57.0,34.0,75.0,50.0,32.0,Olympique de Marseille,60.0,57.0,34.0,75.0,50.0,35.0,Olympique de Marseille,74.0,72.0,51.0,71.0,60.0,56.0,Olympique de Marseille,75.0,75.0,62.0,71.0,61.0,56.0,Olympique de Marseille,77.0,78.0,65.0,72.0,67.0,58.0
2090,224032,0,0.0,0.0,0.0,0.0,0.0,0.0,Olympique de Marseille,59.0,52.0,23.0,65.0,59.0,52.0,Olympique de Marseille,61.0,52.0,23.0,65.0,59.0,52.0,Montpellier HSC,61.0,52.0,23.0,63.0,60.0,53.0,Montpellier HSC,62.0,55.0,58.0,67.0,60.0,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2091,225636,0,0.0,0.0,0.0,0.0,0.0,0.0,Bayer 04 Leverkusen,59.0,39.0,62.0,65.0,31.0,64.0,Bayer 04 Leverkusen,60.0,39.0,61.0,65.0,31.0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2092,226168,0,0.0,0.0,0.0,0.0,0.0,0.0,SV Werder Bremen,59.0,59.0,27.0,54.0,52.0,49.0,SV Werder Bremen,62.0,59.0,28.0,54.0,52.0,57.0,SV Werder Bremen,71.0,68.0,59.0,59.0,53.0,64.0,SV Werder Bremen,77.0,71.0,69.0,65.0,65.0,77.0,SV Werder Bremen,80.0,75.0,73.0,73.0,70.0,78.0
2093,227647,0,0.0,0.0,0.0,0.0,0.0,0.0,Hertha BSC,59.0,50.0,59.0,65.0,39.0,54.0,Hertha BSC,64.0,58.0,62.0,73.0,43.0,58.0,Hertha BSC,67.0,61.0,63.0,74.0,43.0,59.0,Hertha BSC,69.0,63.0,66.0,76.0,52.0,59.0,Hertha BSC,73.0,69.0,68.0,77.0,57.0,62.0
2094,228186,0,0.0,0.0,0.0,0.0,0.0,0.0,Sassuolo,59.0,35.0,63.0,55.0,34.0,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Sassuolo,58.0,38.0,61.0,63.0,34.0,62.0
2095,229194,0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Saint-Germain,59.0,50.0,59.0,68.0,49.0,56.0,Paris Saint-Germain,63.0,54.0,59.0,77.0,49.0,56.0,Paris Saint-Germain,63.0,55.0,59.0,77.0,49.0,56.0,Paris Saint-Germain,64.0,55.0,61.0,75.0,49.0,56.0,Paris Saint-Germain,63.0,55.0,61.0,71.0,49.0,54.0
2096,230860,0,0.0,0.0,0.0,0.0,0.0,0.0,Stade Rennais FC,59.0,58.0,60.0,72.0,52.0,55.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Stade Rennais FC,68.0,67.0,66.0,74.0,61.0,71.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2097,228251,0,0.0,0.0,0.0,0.0,0.0,0.0,Sassuolo,59.0,57.0,43.0,62.0,55.0,64.0,Sassuolo,71.0,68.0,54.0,67.0,58.0,66.0,Roma,77.0,75.0,70.0,76.0,66.0,72.0,Roma,78.0,76.0,72.0,75.0,66.0,71.0,Roma,79.0,79.0,72.0,74.0,68.0,69.0
2098,229756,0,0.0,0.0,0.0,0.0,0.0,0.0,Borussia Mönchengladbach,59.0,43.0,62.0,63.0,30.0,53.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2099,226863,0,0.0,0.0,0.0,0.0,0.0,0.0,Olympique Lyonnais,59.0,37.0,56.0,56.0,32.0,71.0,Olympique Lyonnais,60.0,37.0,56.0,55.0,32.0,71.0,Olympique Lyonnais,60.0,37.0,56.0,51.0,32.0,71.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2100,227932,0,0.0,0.0,0.0,0.0,0.0,0.0,SV Werder Bremen,59.0,54.0,58.0,51.0,47.0,70.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2101,228336,0,0.0,0.0,0.0,0.0,0.0,0.0,SV Werder Bremen,59.0,59.0,28.0,55.0,55.0,53.0,SV Werder Bremen,72.0,72.0,46.0,68.0,56.0,59.0,TSG 1899 Hoffenheim,74.0,73.0,61.0,64.0,58.0,61.0,TSG 1899 Hoffenheim,76.0,74.0,67.0,55.0,58.0,63.0,TSG 1899 Hoffenheim,79.0,77.0,68.0,64.0,59.0,66.0
2102,228822,0,0.0,0.0,0.0,0.0,0.0,0.0,OGC Nice,59.0,34.0,62.0,58.0,30.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2103,229923,0,0.0,0.0,0.0,0.0,0.0,0.0,VfL Wolfsburg,59.0,49.0,26.0,67.0,60.0,49.0,VfL Wolfsburg,60.0,49.0,26.0,67.0,60.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2104,229610,0,0.0,0.0,0.0,0.0,0.0,0.0,Bayer 04 Leverkusen,59.0,50.0,60.0,64.0,42.0,56.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2105,227906,0,0.0,0.0,0.0,0.0,0.0,0.0,Montpellier HSC,59.0,60.0,56.0,61.0,44.0,58.0,Montpellier HSC,60.0,63.0,54.0,64.0,44.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2106,229412,0,0.0,0.0,0.0,0.0,0.0,0.0,SD Eibar,59.0,33.0,60.0,59.0,21.0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,SD Eibar,64.0,38.0,63.0,57.0,21.0,68.0,SD Eibar,64.0,38.0,63.0,51.0,21.0,68.0,SD Eibar,63.0,40.0,63.0,38.0,21.0,66.0
2107,230074,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Nantes,59.0,57.0,60.0,65.0,35.0,57.0,FC Nantes,64.0,58.0,66.0,67.0,35.0,58.0,FC Nantes,67.0,61.0,69.0,68.0,35.0,58.0,FC Nantes,66.0,61.0,67.0,66.0,35.0,58.0,FC Girondins de Bordeaux,72.0,63.0,73.0,67.0,36.0,63.0
2108,222467,0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla FC,59.0,37.0,28.0,72.0,59.0,51.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2109,222466,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Betis,59.0,38.0,61.0,59.0,24.0,58.0,Real Betis,66.0,49.0,67.0,55.0,26.0,60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2110,230578,0,0.0,0.0,0.0,0.0,0.0,0.0,Olympique Lyonnais,58.0,31.0,57.0,57.0,30.0,72.0,Olympique Lyonnais,64.0,38.0,64.0,52.0,30.0,73.0,Olympique Lyonnais,74.0,42.0,75.0,43.0,31.0,80.0,Valencia CF,76.0,49.0,76.0,58.0,37.0,79.0,Valencia CF,77.0,52.0,76.0,56.0,37.0,77.0
2111,229752,0,0.0,0.0,0.0,0.0,0.0,0.0,Borussia Mönchengladbach,58.0,59.0,48.0,67.0,48.0,54.0,Borussia Mönchengladbach,59.0,59.0,48.0,67.0,48.0,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2112,230828,0,0.0,0.0,0.0,0.0,0.0,0.0,West Ham United,58.0,53.0,39.0,75.0,46.0,52.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2113,228579,0,0.0,0.0,0.0,0.0,0.0,0.0,Bayer 04 Leverkusen,58.0,56.0,38.0,65.0,51.0,52.0,Bayer 04 Leverkusen,65.0,65.0,62.0,68.0,52.0,63.0,Bayer 04 Leverkusen,76.0,71.0,74.0,79.0,53.0,68.0,AS Monaco,76.0,72.0,71.0,78.0,53.0,68.0,AS Monaco,75.0,70.0,72.0,76.0,53.0,68.0
2114,228883,0,0.0,0.0,0.0,0.0,0.0,0.0,TSG 1899 Hoffenheim,58.0,34.0,59.0,51.0,30.0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2115,230817,0,0.0,0.0,0.0,0.0,0.0,0.0,Roma,58.0,58.0,46.0,66.0,47.0,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2116,218745,0,0.0,0.0,0.0,0.0,0.0,0.0,Genoa,58.0,50.0,51.0,68.0,51.0,67.0,Genoa,65.0,56.0,56.0,68.0,52.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2117,222576,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,58.0,44.0,58.0,68.0,35.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,68.0,57.0,68.0,70.0,35.0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2118,230824,0,0.0,0.0,0.0,0.0,0.0,0.0,Sampdoria,58.0,45.0,59.0,61.0,35.0,55.0,Sampdoria,67.0,54.0,63.0,75.0,36.0,56.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Genoa,69.0,59.0,68.0,73.0,38.0,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2119,213416,0,0.0,0.0,0.0,0.0,0.0,0.0,Tottenham Hotspur,58.0,48.0,21.0,87.0,49.0,47.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2120,227542,0,0.0,0.0,0.0,0.0,0.0,0.0,Manchester United,58.0,38.0,67.0,60.0,34.0,57.0,Manchester United,57.0,43.0,58.0,60.0,34.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2121,230826,0,0.0,0.0,0.0,0.0,0.0,0.0,Sampdoria,58.0,48.0,22.0,61.0,56.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2122,220488,0,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,58.0,42.0,60.0,67.0,28.0,56.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2123,230065,0,0.0,0.0,0.0,0.0,0.0,0.0,1. FSV Mainz 05,57.0,57.0,51.0,63.0,43.0,66.0,1. FSV Mainz 05,66.0,62.0,63.0,64.0,46.0,74.0,1. FSV Mainz 05,68.0,64.0,65.0,65.0,47.0,75.0,FC Schalke 04,74.0,68.0,69.0,66.0,62.0,76.0,FC Schalke 04,75.0,69.0,71.0,68.0,62.0,78.0
2124,228332,0,0.0,0.0,0.0,0.0,0.0,0.0,Leicester City,57.0,56.0,62.0,72.0,44.0,72.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leicester City,65.0,57.0,63.0,70.0,44.0,73.0,Leicester City,69.0,58.0,71.0,65.0,44.0,70.0,Leicester City,74.0,61.0,76.0,70.0,44.0,75.0
2125,228886,0,0.0,0.0,0.0,0.0,0.0,0.0,Genoa,57.0,46.0,23.0,53.0,59.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
